"propertyLocation_id","props.address","props.latitude","props.longitude","props.zipcode","props.zpid","props.city","props.county","props.state","props.country"
5625,"920 Englewood Ave","36.015205","-78.90742",27701,49968295,"Durham","Durham","NC","US"
5626,"921 E Ramseur St","35.98661","-78.89277",27701,305927155,"Durham","Durham","NC","US"
5627,"110 Hunt St","36.000256","-78.897446",27701,49969751,"Durham","Durham","NC","US"
5628,"314 Edward St","36.004013","-78.889435",27701,49973358,"Durham","Durham","NC","US"
5629,"1303 Holloway St","35.99473","-78.87767",27701,49975701,"Durham","Durham","NC","US"
5630,"705 Gerard St","35.99605","-78.91895",27701,123653597,"Durham","Durham","NC","US"
5631,"1106 Calvin St","35.996853","-78.88349",27701,49974303,"Durham","Durham","NC","US"
5632,"612 E Umstead St","35.98262","-78.89544",27701,49979442,"Durham","Durham","NC","US"
5633,"610 N Buchanan Blvd","36.00828","-78.91198",27701,49968083,"Durham","Durham","NC","US"
5634,"922 Englewood Ave","36.015213","-78.90762",27701,49968294,"Durham","Durham","NC","US"
5635,"316 Monmouth Ave","36.00689","-78.90022",27701,49970014,"Durham","Durham","NC","US"
5636,"306 Monmouth Ave","36.006886","-78.899376",27701,49970020,"Durham","Durham","NC","US"
5637,"626 Dunbar St","35.97799","-78.89692",27701,49978818,"Durham","Durham","NC","US"
5638,"507 Dupree St","35.977627","-78.89984",27701,49978840,"Durham","Durham","NC","US"
5639,"1400 N Alston Ave","36.000458","-78.88549",27701,49974195,"Durham","Durham","NC","US"
5640,"311 Dacian Ave","36.00734","-78.89988",27701,49970029,"Durham","Durham","NC","US"
5641,"308 E Geer St","36.002956","-78.891174",27701,49973574,"Durham","Durham","NC","US"
5642,"616 Canal St","35.99814","-78.889244",27701,49973860,"Durham","Durham","NC","US"
5643,"811 S Plum St","35.975155","-78.88619",27701,49979216,"Durham","Durham","NC","US"
5644,"216 Northwood Cir","36.003178","-78.897316",27701,49969799,"Durham","Durham","NC","US"
5645,"905 Angier Ave","35.987682","-78.89119",27701,49974859,"Durham","Durham","NC","US"
5646,"905 Shepherd St","35.99229","-78.91284",27701,49976878,"Durham","Durham","NC","US"
5647,"215 Monmouth Ave","36.006283","-78.89719",27701,49970060,"Durham","Durham","NC","US"
5648,"509 E Geer St","36.003857","-78.88743",27701,49973323,"Durham","Durham","NC","US"
5649,"1517 N Roxboro St","36.008194","-78.89255",27701,49973384,"Durham","Durham","NC","US"
5650,"1313 Watts St","36.01421","-78.91117",27701,49966725,"Durham","Durham","NC","US"
5651,"809 Drew St","36.001175","-78.88594",27701,49973987,"Durham","Durham","NC","US"
5652,"305 Mallard Ave","35.997833","-78.89442",27701,98205581,"Durham","Durham","NC","US"
5653,"1009 W Trinity Ave","36.0052","-78.909164",27701,49968024,"Durham","Durham","NC","US"
5654,"1015 Green St","36.01077","-78.909615",27701,49968232,"Durham","Durham","NC","US"
5655,"507 E Geer St","36.003834","-78.887596",27701,49973322,"Durham","Durham","NC","US"
5656,"305 E Geer St","36.00351","-78.89134",27701,49973525,"Durham","Durham","NC","US"
5657,"1201 Gilbert St","35.995506","-78.87989",27701,49975742,"Durham","Durham","NC","US"
5658,"808 N Elm St","35.99395","-78.886925",27701,98204448,"Durham","Durham","NC","US"
5659,"609 Canal St","35.99863","-78.88972",27701,49973896,"Durham","Durham","NC","US"
5660,"1605 Fay St","36.002205","-78.878265",27701,49975797,"Durham","Durham","NC","US"
5661,"614 S Buchanan Blvd","35.9959","-78.91541",27701,49976307,"Durham","Durham","NC","US"
5662,"1405 Watts St","36.015457","-78.9111",27701,49966640,"Durham","Durham","NC","US"
5663,"303 Lyric St","36.001785","-78.89182",27701,49973566,"Durham","Durham","NC","US"
5664,"701 W Club Blvd","36.016518","-78.903114",27701,49970370,"Durham","Durham","NC","US"
5665,"1000 Calvin St","35.995678","-78.88349",27701,49974377,"Durham","Durham","NC","US"
5666,"1713 Avondale Dr","36.01119","-78.88689",27701,49973050,"Durham","Durham","NC","US"
5667,"1413 Dollar Ave","36.01595","-78.90963",27701,49968270,"Durham","Durham","NC","US"
5668,"300 Monmouth Ave","36.00688","-78.89887",27701,49970024,"Durham","Durham","NC","US"
5669,"627 Linfield Dr","36.01781","-78.90053",27701,98215831,"Durham","Durham","NC","US"
5670,"111 W Markham Ave","36.00959","-78.89415",27701,49973007,"Durham","Durham","NC","US"
5671,"611 E Markham Ave","36.00904","-78.886475",27701,49973031,"Durham","Durham","NC","US"
5672,"112 E Lynch St","36.00698","-78.892654",27701,49973443,"Durham","Durham","NC","US"
5673,"604 Canal St","35.998196","-78.89011",27701,304175915,"Durham","Durham","NC","US"
5674,"1316 Fay St","35.999435","-78.87972",27701,49975857,"Durham","Durham","NC","US"
5675,"612 E Geer St","36.00335","-78.88481",27701,49974138,"Durham","Durham","NC","US"
5676,"712 S Buchanan Blvd","35.99468","-78.91537",27701,49976870,"Durham","Durham","NC","US"
5677,"1609 Edgevale Rd","36.015373","-78.89754",27701,49970275,"Durham","Durham","NC","US"
5678,"1110 N Driver St","35.997025","-78.87761",27701,49975691,"Durham","Durham","NC","US"
5679,"1110 W Knox St","36.01349","-78.91068",27701,87751325,"Durham","Durham","NC","US"
5680,"1110 N Buchanan Blvd","36.015877","-78.9116",27701,49966634,"Durham","Durham","NC","US"
5681,"912 Lancaster St","36.012455","-78.91301",27701,249992954,"Durham","Durham","NC","US"
5682,"815 S Plum St","35.974827","-78.88621",27701,49979213,"Durham","Durham","NC","US"
5683,"1511 N Alston Ave","36.001778","-78.8861",27701,331466253,"Durham","Durham","NC","US"
5684,"621 W Markham Ave","36.00964","-78.90149",27701,49970237,"Durham","Durham","NC","US"
5685,"1605 Kilmer Ter","35.999996","-78.87447",27701,49975945,"Durham","Durham","NC","US"
5686,"910 Exum St","35.997566","-78.91825",27701,49976248,"Durham","Durham","NC","US"
5687,"418 W Markham Ave","36.010372","-78.8988",27701,49970174,"Durham","Durham","NC","US"
5688,"1204 N Driver St","35.99786","-78.87764",27701,49975597,"Durham","Durham","NC","US"
5689,"1209 Gilbert St","35.995552","-78.87919",27701,49975755,"Durham","Durham","NC","US"
5690,"218 Monmouth Ave","36.006874","-78.89752",27701,49969986,"Durham","Durham","NC","US"
5691,"604 Gray Ave","35.998974","-78.88852",27701,49973844,"Durham","Durham","NC","US"
5692,"106 E Markham Ave","36.00949","-78.89235",27701,49973010,"Durham","Durham","NC","US"
5693,"1603 Greenbriar Rd","36.002815","-78.87687",27701,49981088,"Durham","Durham","NC","US"
5694,"1710 Merrick St","35.97657","-78.89928",27701,316592682,"Durham","Durham","NC","US"
5695,"1710 Merrick St","35.97657","-78.89928",27701,2077366064,"Durham","Durham","NC","US"
5696,"1203 Glendale Ave","36.00673","-78.89634",27701,49969995,"Durham","Durham","NC","US"
5697,"1721 N Roxboro Rd","36.010605","-78.891525",27701,2077651758,"Durham","Durham","NC","US"
5698,"814 Lancaster St","36.010826","-78.91311",27701,304175760,"Durham","Durham","NC","US"
5699,"1509 N Duke St","36.01551","-78.906204",27701,49968314,"Durham","Durham","NC","US"
5700,"710 Eva St","35.993347","-78.889046",27701,49974482,"Durham","Durham","NC","US"
5701,"1016 W Trinity Ave","36.005848","-78.90962",27701,98201574,"Durham","Durham","NC","US"
5702,"1015 N Buchanan Blvd","36.01438","-78.91236",27701,49966762,"Durham","Durham","NC","US"
5703,"710 Underwood Ave","35.99607","-78.9228",27701,49972474,"Durham","Durham","NC","US"
5704,"708 Linwood Ave","35.980377","-78.896454",27701,49979483,"Durham","Durham","NC","US"
5705,"716 Eva St","35.993332","-78.888435",27701,49974479,"Durham","Durham","NC","US"
5706,"711 Holloway St","35.99504","-78.888374",27701,49974408,"Durham","Durham","NC","US"
5707,"1002 Urban Ave","36.009014","-78.90843",27701,49968193,"Durham","Durham","NC","US"
5708,"807 N Duke St","36.007225","-78.90594",27701,49968005,"Durham","Durham","NC","US"
5709,"807 N Duke St #A","36.007225","-78.90594",27701,2077427633,"Durham","Durham","NC","US"
5710,"1418 Dollar Ave","36.01637","-78.909164",27701,49968215,"Durham","Durham","NC","US"
5711,"812 Dupree St","35.97644","-78.89487",27701,49979052,"Durham","Durham","NC","US"
5712,"301 Lyric St","36.00177","-78.89198",27701,49973537,"Durham","Durham","NC","US"
5713,"219 Hargrove St","36.004272","-78.89745",27701,49969791,"Durham","Durham","NC","US"
5714,"1619 Avondale Dr","36.009914","-78.88652",27701,49973039,"Durham","Durham","NC","US"
5715,"610 Dunbar St","35.978218","-78.89807",27705,49978820,"Durham","Durham","NC","US"
5716,"3537 River Stone Rd","36.06495","-79.001526",27705,251696401,"Durham","Durham","NC","US"
5717,"2121 W Club Blvd","36.017117","-78.927345",27705,49967663,"Durham","Durham","NC","US"
5718,"4412 Regis Ave","36.044003","-78.977325",27705,50017045,"Durham","Durham","NC","US"
5719,"4610 Sycamore Shoals Rd","36.023563","-78.97396",27705,70921068,"Durham","Durham","NC","US"
5720,"2009 Crystal Lake Rd","36.04984","-78.92997",27705,242012317,"Durham","Durham","NC","US"
5721,"1704 Maryland Ave","36.023144","-78.92184",27705,49967244,"Durham","Durham","NC","US"
5722,"4305 Myers Park Dr","36.050056","-78.97644",27705,80200348,"Durham","Durham","NC","US"
5723,"204 Winrock Pl","36.0482","-78.95509",27705,119253579,"Durham","Durham","NC","US"
5724,"2314 Pershing St","36.020954","-78.93089",27705,249939817,"Durham","Durham","NC","US"
5725,"2310 Pershing St","36.021053","-78.93064",27705,249939818,"Durham","Durham","NC","US"
5726,"3730 Shoccoree Dr","36.027798","-78.95485",27705,50015690,"Durham","Durham","NC","US"
5727,"3511 Guess Rd","36.04206","-78.93023",27705,49984990,"Durham","Durham","NC","US"
5728,"19 Marchmont Ct","35.97707","-78.95994",27705,49993248,"Durham","Durham","NC","US"
5729,"4105 Sugar Pine Ln","35.971184","-78.991394",27705,49994049,"Durham","Durham","NC","US"
5730,"1716 Arrowhead Dr","36.026108","-78.936455",27705,124724979,"Durham","Durham","NC","US"
5731,"3748 Guess Rd","36.053795","-78.92902",27705,49986147,"Durham","Durham","NC","US"
5732,"1208 Carolina Ave","36.018013","-78.92509",27705,49967635,"Durham","Durham","NC","US"
5733,"1913 Haverford St","36.026745","-78.914215",27705,2061188116,"Durham","Durham","NC","US"
5734,"4413 Hulon Dr","35.96584","-78.99005",27705,49994340,"Durham","Durham","NC","US"
5735,"2512 Green St","36.01208","-78.92812",27705,338384973,"Durham","Durham","NC","US"
5736,"925 Virgie St","36.01376","-78.924545",27705,49969056,"Durham","Durham","NC","US"
5737,"2732 Dogwood Rd","35.979446","-78.939735",27705,49978179,"Durham","Durham","NC","US"
5738,"2715 Freemont Rd","36.04304","-78.979004",27705,50017035,"Durham","Durham","NC","US"
5739,"12 Bogie Ct","36.062733","-78.92545",27705,98222406,"Durham","Durham","NC","US"
5740,"4910 American Dr","36.02598","-78.97018",27705,50016166,"Durham","Durham","NC","US"
5741,"4305 Berini Dr","36.036","-78.967125",27705,50019425,"Durham","Durham","NC","US"
5742,"2717 Oberlin Dr","36.042736","-78.984116",27705,50016998,"Durham","Durham","NC","US"
5743,"822 Clarendon St","36.01152","-78.91793",27705,49966626,"Durham","Durham","NC","US"
5744,"2740 Montgomery St","35.980057","-78.94916",27705,49969318,"Durham","Durham","NC","US"
5745,"1818 Guess Rd","36.021515","-78.915955",27705,49970625,"Durham","Durham","NC","US"
5746,"4271 Kingfisher Ln","36.001373","-78.998215",27705,251692884,"Durham","Durham","NC","US"
5747,"1921 Dartmouth Drive","36.034634","-78.934456",27705,49984832,"Durham","Durham","NC","US"
5748,"4614 Cumberland Dr","36.025738","-78.97591",27705,98185117,"Durham","Durham","NC","US"
5749,"2605 Cammie St","36.040874","-78.92738",27705,49985606,"Durham","Durham","NC","US"
5750,"7 Minuteman Ct","36.025673","-78.97165",27705,50016170,"Durham","Durham","NC","US"
5751,"2565 Bittersweet Dr","36.05191","-78.9437",27705,87754656,"Durham","Durham","NC","US"
5752,"1518 W Knox St","36.01342","-78.915955",27705,49966818,"Durham","Durham","NC","US"
5753,"2749 McDowell Rd","35.978584","-78.94355",27705,49967358,"Durham","Durham","NC","US"
5754,"2909 Ashland Dr","35.974457","-78.95497",27705,80198904,"Durham","Durham","NC","US"
5755,"14 Altmont Ct","35.98598","-78.98529",27705,49993660,"Durham","Durham","NC","US"
5756,"2912 Alderman Ln","35.975445","-78.95647",27705,80206708,"Durham","Durham","NC","US"
5757,"2724 Ellen St","36.039993","-78.93181",27705,49984848,"Durham","Durham","NC","US"
5758,"920 Sedgefield St","36.01296","-78.91664",27705,49966529,"Durham","Durham","NC","US"
5759,"3600 Lochnora Pkwy","35.9871","-78.9829",27705,49993592,"Durham","Durham","NC","US"
5760,"4 Webster Ct","36.040775","-78.964355",27705,50015649,"Durham","Durham","NC","US"
5761,"1639 Marion Ave","35.983578","-78.945625",27705,49967302,"Durham","Durham","NC","US"
5762,"4507 Pleasant Green Rd","36.049946","-79.00871",27705,251696372,"Durham","Durham","NC","US"
5763,"2508 Green St","36.012077","-78.92808",27705,338384974,"Durham","Durham","NC","US"
5764,"3809 Langley Dr","36.033512","-78.97964",27705,2060644961,"Durham","Durham","NC","US"
5765,"5522 Old Hillsborough Rd","36.030594","-79.0048",27705,50052625,"Durham","Durham","NC","US"
5766,"910 Sedgefield St","36.012432","-78.91668",27705,49966533,"Durham","Durham","NC","US"
5767,"2807 Lindenshire Dr","35.97537","-78.953476",27705,80197541,"Durham","Durham","NC","US"
5768,"907 Spruce Pine Trl","36.030952","-79.00591",27705,60076964,"Durham","Durham","NC","US"
5769,"1401 Hudson Ave","36.024326","-78.91413",27705,49970726,"Durham","Durham","NC","US"
5770,"2611 Richwood Rd","36.040325","-78.92141",27705,49985240,"Durham","Durham","NC","US"
5771,"3025 Rosebriar Dr","36.06145","-78.936615",27705,50018109,"Durham","Durham","NC","US"
5772,"4406 Dula St","36.048172","-78.9784",27705,50017664,"Durham","Durham","NC","US"
5773,"402 McKinley St","36.0191","-78.963486",27705,59714073,"Durham","Durham","NC","US"
5774,"1909 Kirkwood Dr","36.042908","-78.92835",27705,49985624,"Durham","Durham","NC","US"
5775,"2730 Montgomery St","35.98078","-78.94906",27705,49969320,"Durham","Durham","NC","US"
5776,"27 Gorham Pl","36.01985","-78.969185",27705,50016389,"Durham","Durham","NC","US"
5777,"114 Sunburst Dr","35.984463","-78.96113",27705,305927197,"Durham","Durham","NC","US"
5778,"3117 Alabama Ave","36.03898","-78.93305",27705,49984900,"Durham","Durham","NC","US"
5779,"35 Wilhelm Dr","35.99908","-78.991264",27705,49993364,"Durham","Durham","NC","US"
5780,"3318 Rolling Hill Rd","35.981266","-78.97008",27705,49993927,"Durham","Durham","NC","US"
5781,"3514 Preston Ave","36.042248","-78.926414",27705,49985643,"Durham","Durham","NC","US"
5782,"510 Duluth St","36.0371","-78.966225",27705,50019373,"Durham","Durham","NC","US"
5783,"2605 Richwood Rd","36.040333","-78.92051",27705,49985237,"Durham","Durham","NC","US"
5784,"2819 Montgomery St","35.978416","-78.94837",27705,49981773,"Durham","Durham","NC","US"
5785,"4800 Howe St","36.039646","-78.98387",27705,50017007,"Durham","Durham","NC","US"
5786,"523 Finley St","36.023777","-78.960464",27705,80200160,"Durham","Durham","NC","US"
5787,"2402 Barrymore Ave","36.039757","-78.92357",27705,49985251,"Durham","Durham","NC","US"
5788,"2023 Strebor St","36.03116","-78.92095",27705,49985493,"Durham","Durham","NC","US"
5789,"5412 Piney Bluff Ct","35.99634","-79.00494",27705,50052381,"Durham","Durham","NC","US"
5790,"1027 Berkeley St","36.015083","-78.91597",27705,49966828,"Durham","Durham","NC","US"
5791,"14 Heath Pl","35.980965","-78.950836",27705,49981882,"Durham","Durham","NC","US"
5792,"2210 W Carver St","36.039124","-78.920296",27705,49985264,"Durham","Durham","NC","US"
5793,"1012 Hale St","36.0147","-78.9264",27705,49967743,"Durham","Durham","NC","US"
5794,"4011 Murphy School Rd","36.022934","-79.015434",27705,88954325,"Durham","Durham","NC","US"
5795,"3417 Pickett Rd","35.97477","-78.97967",27705,49994080,"Durham","Durham","NC","US"
5796,"121 Soaring Ct","35.97353","-78.98224",27705,337027931,"Durham","Durham","NC","US"
5797,"3320 Pinafore Dr","35.978527","-78.97433",27705,49994231,"Durham","Durham","NC","US"
5798,"2920 Beech Grove Dr","36.04779","-78.979004",27705,50017562,"Durham","Durham","NC","US"
5799,"2 Treeline Dr","36.046543","-78.91876",27705,49985166,"Durham","Durham","NC","US"
5800,"117 Sunburst Dr","35.98441","-78.96057",27705,305927306,"Durham","Durham","NC","US"
5801,"2401 Sparger Rd","36.03509","-78.98182",27705,50016759,"Durham","Durham","NC","US"
5802,"604 Dupont Dr","36.015762","-78.95508",27705,49984422,"Durham","Durham","NC","US"
5803,"1840 Forest Rd","36.025494","-78.920456",27705,49986540,"Durham","Durham","NC","US"
5804,"2936 Welcome Dr","35.983295","-78.96581",27705,49993865,"Durham","Durham","NC","US"
5805,"2018 Strebor St","36.03165","-78.92053",27705,49985395,"Durham","Durham","NC","US"
5806,"2 S Poston Ct","35.96903","-78.986336",27705,49994262,"Durham","Durham","NC","US"
5807,"711 Bishopstone Dr","36.02289","-78.96446",27705,50016516,"Durham","Durham","NC","US"
5808,"9 Goldenrod Pl","36.038128","-78.9436",27705,55004459,"Durham","Durham","NC","US"
5809,"2125 Strebor St","36.031166","-78.92347",27705,49985488,"Durham","Durham","NC","US"
5810,"912 Clarion Dr","36.04412","-78.969666",27705,50017179,"Durham","Durham","NC","US"
5811,"5800 Saint Thomas Dr","36.07312","-78.99654",27705,50028794,"Durham","Durham","NC","US"
5812,"5601 Ponderosa Dr","36.031754","-79.00545",27705,60076965,"Durham","Durham","NC","US"
5813,"10 Greenfield Ct","36.030876","-78.983635",27705,50016583,"Durham","Durham","NC","US"
5814,"2617 Newquay St","36.04108","-78.979965",27705,50016995,"Durham","Durham","NC","US"
5815,"1015 Berkeley St","36.01444","-78.91601",27705,49966823,"Durham","Durham","NC","US"
5816,"2718 Omah St","36.033016","-78.93081",27705,49984703,"Durham","Durham","NC","US"
5817,"1920 Hillandale Rd","36.034615","-78.93516",27705,49984827,"Durham","Durham","NC","US"
5818,"1606 Carolina Ave","36.022102","-78.924",27705,49967408,"Durham","Durham","NC","US"
5819,"2007 Dartmouth Dr","36.035183","-78.93444",27705,49984836,"Durham","Durham","NC","US"
5820,"1812 Strebor St","36.031944","-78.91652",27705,49985423,"Durham","Durham","NC","US"
